date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:29	44638/44638	---M--	200	added ('OK')	image/jpeg	etag:%22b5ddf5c8f7342434e0360207f7786103%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/2334/cxzdb-3-1724519826.jpg?1724519826	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/2334/cxzdb-3-1724519826da80.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2334)
13:48:31	60301/60301	---M--	200	added ('OK')	image/jpeg	etag:%22ae7bc15917c59ab65170f9f386a687d9%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/2334/w1c58l-6-1724519826.jpg?1724519826	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/2334/w1c58l-6-1724519826da80.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2334)
13:48:34	102572/102572	---M--	200	added ('OK')	image/jpeg	etag:%22019c9d2807578642b9b13a93450abb99%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/2334/kbnxb-7-1724519826.jpg?1724519826	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/2334/kbnxb-7-1724519826da80.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2334)
13:48:35	78331/78331	---M--	200	added ('OK')	image/jpeg	etag:%22fedddcb3fcf777caf6bb183d22ca699d%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/2334/6ua35j-8-1724519826.jpg?1724519826	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/2334/6ua35j-8-1724519826da80.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2334)
13:48:37	65141/65141	---M--	200	added ('OK')	image/jpeg	etag:%22cbc3f377caee765913f7afcb06ef0480%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/2334/pzfwh-15-1724519826.jpg?1724519826	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/2334/pzfwh-15-1724519826da80.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2334)
13:48:38	125305/125305	---M--	200	added ('OK')	image/jpeg	etag:%22a6344c3b2d7db1:0%22	https://minasimoveis.com.br/ArquivosTemp/FotosThumb/gbgtr-img-4902-1745338231.jpg	C:/Meus%20Sites/imobiliaria%20melhor/minasimoveis.com.br/ArquivosTemp/FotosThumb/gbgtr-img-4902-1745338231.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:39	135824/135824	---M--	200	added ('OK')	image/jpeg	etag:%228b5d89577eeb55e93ee3d675dd3b8187%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/vmhdz-img-4903-1745338232.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/vmhdz-img-4903-1745338232c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:41	129307/129307	---M--	200	added ('OK')	image/jpeg	etag:%22e75a9525aff3b0f78ead9d8aa1d5f411%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/5axmd-img-4893-1745338232.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/5axmd-img-4893-1745338232c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:41	121194/121194	---M--	200	added ('OK')	image/jpeg	etag:%226440694b56055b98134178f23a97f9a0%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/wa41g-img-4894-1745338232.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/wa41g-img-4894-1745338232c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:41	151586/151586	---M--	200	added ('OK')	image/jpeg	etag:%22cb625c4ed64c8f5bd1cd683166db13cf%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/zlaak-img-4895-1745338233.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/zlaak-img-4895-1745338233c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:41	42337/42337	---M--	200	added ('OK')	image/jpeg	etag:%22bf34c75b15c58dc567ff7ef2193e971d%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/yl59mj-img-4896-1745338233.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/yl59mj-img-4896-1745338233c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:42	99083/99083	---M--	200	added ('OK')	image/jpeg	etag:%22ee9025c43ea0855b8b79715670fc59b2%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/p1m7qh-img-4898-1745338233.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/p1m7qh-img-4898-1745338233c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:44	91546/91546	---M--	200	added ('OK')	image/jpeg	etag:%22c45281d144da368edfcf260f539beae8%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/d1ppj-img-4899-1745338233.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/d1ppj-img-4899-1745338233c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:47	111884/111884	---M--	200	added ('OK')	image/jpeg	etag:%22a87d89d932c29ffd88128ef3b6eb823d%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/4bbjo-img-4901-1745338234.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/4bbjo-img-4901-1745338234c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:49	51853/51853	---M--	200	added ('OK')	image/jpeg	etag:%221d6e8da32f03ef7ffbc60e816a1b9649%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/5s9h6-img-4900-1745338234.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/5s9h6-img-4900-1745338234c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:52	28085/28085	---M--	200	added ('OK')	image/jpeg	etag:%22d3484f7b3df893debd8441d58ad7ae8a%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/tg042g-img-4904-1745338235.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/tg042g-img-4904-1745338235c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:52	225197/225197	---M--	200	added ('OK')	image/jpeg	etag:%225339ffe79fc9a935facfea699bad1ec0%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/fvwms-img-4910-1745338234.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/fvwms-img-4910-1745338234c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:53	115862/115862	---M--	200	added ('OK')	image/jpeg	etag:%2212d65ebcd4af7268fbf123e0e373da93%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/qkv7dh-img-4912-1745338235.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/qkv7dh-img-4912-1745338235c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:53	56640/56640	---M--	200	added ('OK')	image/jpeg	etag:%22759a335a7d7b41c96f187967a834d7f2%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/4bgst-img-4907-1745338235.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/4bgst-img-4907-1745338235c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:53	48285/48285	---M--	200	added ('OK')	image/jpeg	etag:%226b8b60019cc3e73a1be3a4f1f0535dcc%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/9k6fb-img-4911-1745338235.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/9k6fb-img-4911-1745338235c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:54	86811/86811	---M--	200	added ('OK')	image/jpeg	etag:%22567e4be04175f395d46c71f9ccdc99e0%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/7v4sf-img-4908-1745338236.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/7v4sf-img-4908-1745338236c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:54	97208/97208	---M--	200	added ('OK')	image/jpeg	etag:%221b61a7367c3e00eb27b1efd061205844%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/rpub4-img-4905-1745338236.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/rpub4-img-4905-1745338236c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:48:57	111319/111319	---M--	200	added ('OK')	image/jpeg	etag:%22e39099b589481674363ad37316d0d813%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/tcods-img-4916-1745338236.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/tcods-img-4916-1745338236c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:00	148436/148436	---M--	200	added ('OK')	image/jpeg	etag:%225e862db71f1a6b2c23a40e76853d51ce%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/qckpf-img-4914-1745338236.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/qckpf-img-4914-1745338236c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:02	100208/100208	---M--	200	added ('OK')	image/jpeg	etag:%225a2ac221d2087f334db4244401fe84d2%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/k24pqh-img-4915-1745338237.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/k24pqh-img-4915-1745338237c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:06	266709/266709	---M--	200	added ('OK')	image/jpeg	etag:%224a663c96a16637e3f9f039c4779284d4%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/c910x-img-4909-1745338237.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/c910x-img-4909-1745338237c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:06	239176/239176	---M--	200	added ('OK')	image/jpeg	etag:%22f5be4655eb3a59d19ec88f87010037a7%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/1iegt-img-4884-1745338237.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/1iegt-img-4884-1745338237c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:06	153655/153655	---M--	200	added ('OK')	image/jpeg	etag:%220a98871b533637c9ea4b3f6c72ce473f%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/tbl4l-img-4880-1745338237.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/tbl4l-img-4880-1745338237c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:07	146027/146027	---M--	200	added ('OK')	image/jpeg	etag:%22274f5596ebaee934e66a813953f4d4f6%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/4i5b9-img-4883-1745338238.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/4i5b9-img-4883-1745338238c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:07	152012/152012	---M--	200	added ('OK')	image/jpeg	etag:%22bb20f73a2dd310fc2a1adca2a02b2dbb%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/bj4he-img-4885-1745338238.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/bj4he-img-4885-1745338238c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:07	101894/101894	---M--	200	added ('OK')	image/jpeg	etag:%222d64c9e0db52ed41bc5c5a85bdc69af9%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/wzjys-img-4886-1745338238.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/wzjys-img-4886-1745338238c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:10	129330/129330	---M--	200	added ('OK')	image/jpeg	etag:%222789ecb8a41ed6f46a12badf6553cea2%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/ztd8yj-img-4881-1745338239.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/ztd8yj-img-4881-1745338239c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:12	66976/66976	---M--	200	added ('OK')	image/jpeg	etag:%224eb164d38af353aee6d755f060a9ab7e%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/cckrug-img-4888-1745338239.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/cckrug-img-4888-1745338239c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:14	127679/127679	---M--	200	added ('OK')	image/jpeg	etag:%22212763ccdac9bd00f47f311c37550e10%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/r7a8s-img-5401-1745928221.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/r7a8s-img-5401-1745928221c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:15	99946/99946	---M--	200	added ('OK')	image/jpeg	etag:%2207f34ecf329f0636b1bc8af1d12672f5%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/3842/6xcnd-img-5403-1745928221.jpg?1745928221	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/3842/6xcnd-img-5403-1745928221c5f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/3842)
13:49:16	124790/124790	---M--	200	added ('OK')	image/jpeg	etag:%22b19d7b3e2d7db1:0%22	https://minasimoveis.com.br/ArquivosTemp/FotosThumb/gourl-img-3886-1737062362.jpeg	C:/Meus%20Sites/imobiliaria%20melhor/minasimoveis.com.br/ArquivosTemp/FotosThumb/gourl-img-3886-1737062362.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:16	162005/162005	---M--	200	added ('OK')	image/jpeg	etag:%22da6e943214179e794fb91eeb063cb30c%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/h5pbg-img-3894-1737062362.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/h5pbg-img-3894-1737062362c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:19	139946/139946	---M--	200	added ('OK')	image/jpeg	etag:%229412724e17d4ed8e3e727ac6601c97f1%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/1hsei-unnamed-1-1737062362.jpg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/1hsei-unnamed-1-1737062362c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:21	138610/138610	---M--	200	added ('OK')	image/jpeg	etag:%2281eaa5a27cc4be7834b317f02cce1bc9%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/vejkn-unnamed-1737062363.jpg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/vejkn-unnamed-1737062363c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:22	162394/162394	---M--	200	added ('OK')	image/jpeg	etag:%2235187a494121ce31d56c5a447344a955%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/p2a7o-img-3895-1737062363.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/p2a7o-img-3895-1737062363c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:24	168243/168243	---M--	200	added ('OK')	image/jpeg	etag:%22c4b65d9fb1c11c2c540f159c58c09a53%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/ksjki-img-3884-1737062363.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/ksjki-img-3884-1737062363c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:27	188069/188069	---M--	200	added ('OK')	image/jpeg	etag:%222ca2ccc30cdd8a6737eebc55cd342163%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/ig37f-img-3883-1737062364.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/ig37f-img-3883-1737062364c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:28	45187/45187	---M--	200	added ('OK')	image/jpeg	etag:%22dc7f64eb9734c68b082a86657ac998db%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/6huww-img-3893-1737062364.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/6huww-img-3893-1737062364c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:28	43833/43833	---M--	200	added ('OK')	image/jpeg	etag:%22f6e0b0aaa0ecffc2aa5aa5bd55872fee%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/jw3cm-img-3891-1737062364.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/jw3cm-img-3891-1737062364c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:30	49944/49944	---M--	200	added ('OK')	image/jpeg	etag:%2257a9c2f3cb03fb113d36fa086afc1f14%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/gr0j5g-img-3900-1737062365.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/gr0j5g-img-3900-1737062365c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:30	40129/40129	---M--	200	added ('OK')	image/jpeg	etag:%2240608d126e99a405074c293fe81a901a%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/eez0d-img-3898-1737062365.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/eez0d-img-3898-1737062365c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:33	129090/129090	---M--	200	added ('OK')	image/jpeg	etag:%226a279ddaee1a215baeb987da7c4dee4a%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/b6l85-img-3901-1737062365.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/b6l85-img-3901-1737062365c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:36	187357/187357	---M--	200	added ('OK')	image/jpeg	etag:%221e6fa24e892eb964ca9fb09fe7e237a1%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/y0zfl-img-3915-1737062366.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/y0zfl-img-3915-1737062366c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:39	182750/182750	---M--	200	added ('OK')	image/jpeg	etag:%226776fd2cd76d6cb2c0d8e866244ea05a%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/udgia-img-3910-1737062366.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/udgia-img-3910-1737062366c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:39	53413/53413	---M--	200	added ('OK')	image/jpeg	etag:%2229adabe670627f6bd8090e983635b089%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/fygkd-img-3906-1737062366.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/fygkd-img-3906-1737062366c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:39	109497/109497	---M--	200	added ('OK')	image/jpeg	etag:%229277f7aaf7ce97cddef118947a17f7ae%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/zmj5h-img-3907-1737062367.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/zmj5h-img-3907-1737062367c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:42	168538/168538	---M--	200	added ('OK')	image/jpeg	etag:%221d8221cd550542f6ad15999517c79e64%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/o98sg-img-4291-1737062367.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/o98sg-img-4291-1737062367c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:45	167071/167071	---M--	200	added ('OK')	image/jpeg	etag:%2210f7e1a4665f36d512b9d3741aff48d2%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/pzge9-img-4300-1737062367.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/pzge9-img-4300-1737062367c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:48	75620/75620	---M--	200	added ('OK')	image/jpeg	etag:%2267a7cd3eac1cb3affbee74a664c6832a%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/k52nq-img-4310-1737062368.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/k52nq-img-4310-1737062368c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:48	183565/183565	---M--	200	added ('OK')	image/jpeg	etag:%22b6f18c7b746cedbdb5757c985c0ab4af%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/cl9g1-img-4301-1737062367.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/cl9g1-img-4301-1737062367c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:51	188363/188363	---M--	200	added ('OK')	image/jpeg	etag:%2273b3d48fa54be82a92684357a1b33b4c%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/xzyyt-img-4296-1737062368.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/xzyyt-img-4296-1737062368c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:53	146343/146343	---M--	200	added ('OK')	image/jpeg	etag:%224f14e26bd758f057c6255d1a79af0f6e%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/spi4r-img-4299-1737062368.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/spi4r-img-4299-1737062368c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:54	173948/173948	---M--	200	added ('OK')	image/jpeg	etag:%22ed5df825740d7f89ec13ec2efa17fdaf%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/o1w4nh-img-4293-1737062369.jpg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/o1w4nh-img-4293-1737062369c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:56	92187/92187	---M--	200	added ('OK')	image/jpeg	etag:%229aea356964ea44697b7c68bb2344f137%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/cwb59-img-4292-1737062369.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/cwb59-img-4292-1737062369c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:49:59	155902/155902	---M--	200	added ('OK')	image/jpeg	etag:%22ce7a348d606056959be37b777b312fbb%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/1893/n6ni8-img-4290-1737062369.jpeg?1737062370	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/1893/n6ni8-img-4290-1737062369c2fe.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/1893)
13:50:00	98602/98602	---M--	200	added ('OK')	image/jpeg	etag:%22f64f6db4f7d6db1:0%22	https://minasimoveis.com.br/ArquivosTemp/FotosThumb/zqdjwh-whatsapp-image-2024-12-08-at-155505-3-1733684716.jpeg	C:/Meus%20Sites/imobiliaria%20melhor/minasimoveis.com.br/ArquivosTemp/FotosThumb/zqdjwh-whatsapp-image-2024-12-08-at-155505-3-1733684716.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2400)
13:50:02	89230/89230	---M--	200	added ('OK')	image/jpeg	etag:%2225664554f785425a3a6a367640aad574%22	https://cdn.imoview.com.br/minasimoveis/Imoveis/2400/bbfi2-whatsapp-image-2024-12-08-at-155505-8-1733684717.jpeg?1733684976	C:/Meus%20Sites/imobiliaria%20melhor/cdn.imoview.com.br/minasimoveis/Imoveis/2400/bbfi2-whatsapp-image-2024-12-08-at-155505-8-173368471730f0.jpg	(from https://minasimoveis.com.br/Detalhe/Imovel/2400)
